id,rut_unidad,nombre_unidad,calle_unidad,numero_unidad,comuna_unidad,region_unidad,CodigoExterno,codunspsc,nomunspsc
869,69.201.200-3,Secretaria Comunal de Planificación ,BERNARDO O'HIGGINS 	793,ADQUISICIÓN  DE INSUMOS  Y EQUIPOS DE ENLACE Y TELECOMUNICACIONES IMPLEMENTACIÓN SEGURIDAD CIUDADANA,Panguipulli,Región de Los Ríos,3573-37-LE22,43221500,"Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos, plataformas y accesorios de redes multimedia, voz y datos / Sistemas o accesorios de gestión de llamadas"
870,69.141.500-7,Direccion Administración y Finanzas,ESMERALDA N°380,ADQ. DE NEUMATICOS PARA MOTONIVELADORA GD 675 MUNI,Yungay,Región del Ñuble,3588-25-LE22,25172500,Vehículos y equipamiento en general / Componentes para vehículos en general / Neumáticos y cámaras de neumáticos
871,69.141.500-7,Departamento Adm. Educacional Municipal,,Cambio de Piso y Revestim. Interior,,Región del Ñuble,3589-65-LE22,72101600,"Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Revestimientos de techos, paredes o metalistería"
872,69.141.500-7,Departamento Adm. Educacional Municipal,,Computador All in One y accesorios,,Región del Ñuble,3589-66-LE22,43211500,"Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Computadores"
873,69.141.500-7, Departamento Salud,Intersección calles Tacna-Arturo Prat Dpto. Salud,CONVENIO DE SUMINISTROS: INSUMOS DENTALES,Yungay,Región del Ñuble,3590-10-LE22,42151600,Equipamiento y suministros médicos / Equipos y suministros odontológicos / Instrumentos y dispositivos dentales y de sub-especialidad
874,69.140.200-2,Municipalidad de Portezuelo,O'Higgins  403,POLIZAS DE SEGUROS,Portezuelo,Región del Ñuble,3594-20-LE22,84131500,"Servicios financieros, pensiones y seguros / Seguros y jubilación / Seguros para estructuras, propiedades y bienes"
875,69.251.400-9,Ilustre Municipalidad de Rio Verde,KM. 40.7 NORTE RUTA Y-50  SN,CAMPEONATO DE BABY FUTBOL TODOS POR RIO VERDE 2022,Río Verde,Región de Magallanes y de la Antártica,3595-45-LE22,80141600,"Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios para la comercialización y distribución / Ventas y marketing"
876,69.050.300-K,Municipalidad de Papudo - Dpto. Adquisiciones,Calle Chorrillos N° 09,PLOTTER HP DESIGNJET T830 36-IN MULTIFUNCIONAL F9A,Papudo,Región de Valparaíso ,3596-11-LE22,43212100,"Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Impresoras"
877,69.170.500-5,DIRECCION ADM. FINANZAS,ANIBAL PINTO 495,ADQUISICION DE EQUIPAMIENTO DOMESTICO PROGRAMA HA,Mulchén,Región del Biobío ,3603-49-L122,52121500,"Muebles, accesorios, electrodomésticos y productos electrónicos / Ropa de cama, mantelerías, paños de cocina y toallas / Ropa de cama"
878,69.170.501-3,EDUCACION,Villalón N° 555,TEXTOS - ESTABLECIMIENTOS EDUCACIONALES,Mulchén,Región del Biobío ,3604-32-LE22,55101500,Productos impresos y publicaciones / Medios impresos / Publicaciones impresas
879,69.170.501-3,EDUCACION,,MOVILIZACIÓN - PROGRAMA CONOZCA A SU HIJO,,Región del Biobío ,3604-57-LE22,78111800,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera"
880,69.190.600-0,I MUNICIPALIDAD DE SAAVEDRA,Ejercito 1424,ADQUISICION MATERIALES DE CONTRUCCION ,Puerto Saavedra,Región de la Araucanía ,3608-45-L122,31162300,Artículos de fabricación y producción / Artículos de ferretería / Accesorios de Ferretería
881,69.040.500-8,Educación,Chacabuco 502 ,CONSTRUCCIÓN POZO ABSORBENTE EN ESC. DE DIAGUITAS,Vicuña,Región de Coquimbo ,3613-53-LE22,72131700,Servicios de construcción y mantenimiento / Construcción de edificios en general / Construcción de obras civiles y infraestructuras
882,69.041.100-8,Departamento de Educación,Plaza de Armas  438,IMPLEMENTACIÓN DE SALUD PARA ESC AMÉRICA Y LICEO BICENTENARIO S.R.R.,Combarbalá,Región de Coquimbo ,3615-25-L122,42172100,Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Productos de resucitación de emergencia
883,69.041.100-8,Departamento de Salud,Plaza Armas N° 438,Adquisición de Insumos de Higiene Dental. SPM 01558,Combarbalá,Región de Coquimbo ,3616-16-L122,53131500,"Ropa, maletas y productos de aseo personal / Artículos de baño o tocador / Artículos dentales"
884,69.081.500-1,I. Municipalidad de Malloa,Bernardo O´Higgins 525,MECÁNICA DE SUELOS PAVIMENTACIÓN CALLES 4 NORTE Y CALLE 2 ORIENTE TRAMO ENTRE CALLE CONSISTORIAL Y CALLE 5 NORTE PELEQUEN COMUNA DE MALLOA,Malloa,Región del Libertador General Bernardo O´Higgins,3634-29-L122,81151600,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información / Servicios relativos a la meteorología y ciencias de la tierra / Cartografía"
885,69.251.500-5,Municipalidad de San Gregorio - Adquisiciones,Av. Bernardo O`Higgins Nº 50 ,ADQUISICIÓN DE TINTAS TÓNER PARA IMPRESORAS Y OTROS,San Gregorio,Región de Magallanes y de la Antártica,3637-33-L122,43211600,"Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Accesorios de computador"
886,69.170.400-9,Secplan  Quilleco,Jose Miguel Carrera 460,MEJORAMIENTO PLAZA OHIGGINS COMUNA DE QUILLECO,Quilleco,Región del Biobío ,3652-17-LP22,72131700,Servicios de construcción y mantenimiento / Construcción de edificios en general / Construcción de obras civiles y infraestructuras
887,61.101.034-6,Instituto de Investigaciones y Control - IDIC, Avda. Pedro Montt 2136 (Ex N° 2050),RENOVACIÓN ANUAL DE LICENCIA ,Santiago,Región Metropolitana de Santiago,3654-28-LE22,43231500,"Tecnologías de la información, telecomunicaciones y radiodifusión / Software / Software de gestión"
888,69.266.500-7,Ilustre Municipalidad de Chillan Viejo,Ignacio Serrano N° 300,ADQ. MATERIALES DE CONSTRUCCION PARA AYUDAS SOCIAL,Chillán Viejo,Región del Ñuble,3659-45-L122,30102200,"Artículos para estructuras, obras y construcciones / Materiales estructurales básicos / Plancha"
889,69.266.500-7,Ilustre Municipalidad de Chillan Viejo,Ignacio Serrano N° 300,ADQ. CAMARA FOTOGRAFICA Y OTROS,Chillán Viejo,Región del Ñuble,3659-46-L122,45121500,"Equipos y suministros de imprenta, fotográficos y audiovisuales / Equipos de video, filmación o fotografía / Cámaras"
890,69.072.800-1,Secretaria De Planificacion,Av. Calera de Tango 345,MEJORAMIENTO PLAZAS DIVERSOS SECTORES CALERA DE TANGO AÑO 2022,Calera De Tango,Región Metropolitana de Santiago,3668-15-LQ22,72131700,Servicios de construcción y mantenimiento / Construcción de edificios en general / Construcción de obras civiles y infraestructuras
891,69.050.500-2,SECPLAC,Silva 225,CONSERVACIÓN SALA CUNA MUNDO DE PEQUES,Petorca,Región de Valparaíso ,3676-10-LP22,72131700,Servicios de construcción y mantenimiento / Construcción de edificios en general / Construcción de obras civiles y infraestructuras
892,69.051.400-1,Secplac,,MEJORAMIENTO MULTICANCHA SECTOR CHACAYES ALTO COMUNA SAN ESTEBAN,,Región de Valparaíso ,3681-18-LE22,72131700,Servicios de construcción y mantenimiento / Construcción de edificios en general / Construcción de obras civiles y infraestructuras
893,69.080.800-5,Educación,"J. Kennedy 552, Las Cabras, VI Region",Suministro mantención recarga y adq. de extintores,Las Cabras,Región del Libertador General Bernardo O´Higgins,3691-35-LE22,46191600,"Equipos y suministros de defensa, orden público, protección y seguridad / Protección contra incendios / Equipos para combatir incendios"
894,69.061.700-5,Departamento SECPLA,"Av. Isidoro Dubournais 413, El Quisco",ADQUISICIÓN DE TEST DE EVALUACIÓN PARA PROGRAMA PIE ESTABLECIMIENTOS EDUCATIVOS MUNICIPALES COMUNA EL QUISCO,El Quisco,Región de Valparaíso ,3693-138-L122,80101900,"Servicios profesionales, administrativos y consultorías de gestión empresarial / Consultorías o asesorías en gestión empresarial / Evaluación de Programas"
895,69.061.700-5,Departamento SECPLA,Avenida Francia 011,ADQUISICIÓN DE MATERIAL DIDÁCTICO,El Quisco,Región de Valparaíso ,3693-144-LE22,60101700,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Materiales, artículos y suministros didácticos profesionales y para el desarrollo personal / Recursos materiales para el profesor"
896,69.180.900-5,Adquisiciones,Lagos 680,Ctto. Suministro Artículos Publicitarios año 2022-2024,Victoria,Región de la Araucanía ,3697-73-LP22,82101500,"Servicios editoriales, de diseño, publicidad, gráficos y artistas / Publicidad / Publicidad impresa"
897,69.030.700-6,Finanzas,Craig 530,Ampliación Oficina de Recursos Humanos ,Huasco,Región de Atacama ,3703-20-LE22,72102800,"Servicios de construcción y mantenimiento / Servicios de atención, mantenimiento y reparaciones de edificios / Servicios de restauración de edificios y estructuras"
898,69.180.300-7,Municipalidad,Ercilla 205,ADQUISICIÓN DE REPUESTOS EXCAVADORA OBRAS SP17787,Los Sauces,Región de la Araucanía ,3705-49-LE22,25172600,Vehículos y equipamiento en general / Componentes para vehículos en general / Acabados exteriores para vehículos
899,69.191.300-7,Adquisiciones,FRANCISCO BILBAO # 593 SEGUNDO PISO FINANZAS,TELEFONIA FIJA E INTERNET-DECRETO  583,Pitrufquén,Región de la Araucanía ,3708-30-LP22,43222800,"Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos, plataformas y accesorios de redes multimedia, voz y datos / Equipos de telefonía"
900,69.180.900-5,Educación,PISAGUA 695,CTT DE SUMINISTRO PARA ADQU INS. COMPUTACIONALES,Victoria,Región de la Araucanía ,3709-55-LE22,26121600,Maquinaria para generación y distribución de energía / Alambres y cables eléctricos y electrónicos / Cables eléctricos y accesorios
901,69.041.500-3,Finanzas,Lincoyan N°255,ADQUISICIÓN INSTALACION SISTEMA TELEVIGILANCIA,Los Vilos,Región de Coquimbo ,3712-39-LQ22,46171600,"Equipos y suministros de defensa, orden público, protección y seguridad / Seguridad, vigilancia y detección / Equipo de vigilancia y detección"
902,69.090.800-K,Departamento de Educación Municipal,Luis Antonio Baraona #120,ADQUISICION IMPLEMENTOS DE LIBRERIA ESC. PQUE,Pumanque,Región del Libertador General Bernardo O´Higgins,3717-27-L122,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura
903,69.090.800-K,Departamento de Educación Municipal,Luis Antonio Baraona #120,Adquisicion de Implementos de Libreria ,Pumanque,Región del Libertador General Bernardo O´Higgins,3717-29-L122,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura
904,69.090.300-8,Secpla,JAVIERA CARRERA 511,SUMINISTRO DE RESALTOS REDUCTORES DE VELOCIDAD,Chimbarongo,Región del Libertador General Bernardo O´Higgins,3729-83-LE22,46161500,"Equipos y suministros de defensa, orden público, protección y seguridad / Seguridad y control público / Control de tráfico"
905,69.170.300-2,Adquisiciones,BALMACEDA Nº292 MUNICIPALIDAD DE LAJA,ADW JUEGOS DE MESA,Laja,Región del Biobío ,3734-79-L122,60141100,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Juguetes y juegos / Juegos"
906,69.170.300-2,Secplan,Balmaceda 292,SERVICIO PATRULLAJE PREVENTIVO COMUNA DE LAJA,Laja,Región del Biobío ,3735-38-LP22,92101500,"Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales"
907,69.191.300-7,Dpto.Educación Municipal,"Francisco Bilbao 517, Departamento de Educación de Pitrufquen ",LIBROS DE LECTURA COMPLEMENTARIA,Pitrufquén,Región de la Araucanía ,3751-21-L122,60102300,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Materiales, artículos y suministros didácticos profesionales y para el desarrollo personal / Libros de lectura y recursos"
908,69.110.600-4,Central,"Catedral 50, Pelarco",CONSULTORÍA PARA ACTUALIZACIÓN PLAN DE DESARROLLO COMUNAL PELARCO,Pelarco,Región del Maule ,3756-26-LE22,80101500,"Servicios profesionales, administrativos y consultorías de gestión empresarial / Consultorías o asesorías en gestión empresarial / Servicios de consultoría en gestión de empresas"
909,69.130.400-0,Municipalidad de Yerbas Buenas,Avda. Centenario 101,“CONSTRUCCIÓN SALÓN COMUNAL DE REUNIONES COMUNA DE YERBAS BUENAS”,Yerbas Buenas,Región del Maule ,3759-83-LP22,72131700,Servicios de construcción y mantenimiento / Construcción de edificios en general / Construcción de obras civiles y infraestructuras
910,69.090.400-4,ADQUISICIONES,Avda. José Domingo Jaramillo N° 99,SUMINISTRO MATERIALES CONSTRUCCION DEPTO. SOCIAL,Nancagua,Región del Libertador General Bernardo O´Higgins,3764-36-LE22,30102200,"Artículos para estructuras, obras y construcciones / Materiales estructurales básicos / Plancha"
911,69.110.600-4,Salud,"Catedral 50,  Pelarco",MEDICAMENTOS PARA DEPTO. DE SALUD DE PELARCO,Pelarco,Región del Maule ,3766-12-L122,51101500,Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Antibióticos
912,69.130.401-9,Depto. Educación,Avda. Centenario 10, Notebooks y licencias office para Establecimientos,Yerbas Buenas,Región del Maule ,3779-96-L122,43211500,"Tecnologías de la información, telecomunicaciones y radiodifusión / Equipos informáticos y accesorios / Computadores"
913,69.150.200-7,Depto. De Educacion ,Julio Lamas 653,SERVICIO DE TRANSPORTE ESCOLAR PARA EL 2022,Coelemu,Región del Ñuble,3785-65-B222,78111800,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera"
914,69.150.200-7,Depto. De Salud,MANUEL ANTONIO MATTA N° 501,Medicamentos para UAPO de Desamu,Coelemu,Región del Ñuble,3786-18-LE22,51141500,Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos
915,69.240.200-6,Finanzas,Rafael Sotomayor 191,Adquisición Materiales Herramientas y EPP Parque Urbano Puerto Cisnes,Cisnes,Región Aysén del General Carlos Ibáñez del Campo,3791-35-LE22,72131500,Servicios de construcción y mantenimiento / Construcción de edificios en general / Construcción residencial
916,69.090.400-4,Salud,AVDA. JOSÉ DOMINGO JARAMILLO N° 99,ATENCION ODONTOLOGICA PROG ODONTOLOGICO INTEGRAL,Nancagua,Región del Libertador General Bernardo O´Higgins,3793-23-CO22,30201900,"Artículos para estructuras, obras y construcciones / Estructuras prefabricadas / Construcciones médicas prefabricadas"
917,69.120.200-3,Educacion Municipal ,Agustín Quintana S/N,Video proyectores Liceo San Ignacio,Empedrado,Región del Maule ,3805-9-LE22,45111600,"Equipos y suministros de imprenta, fotográficos y audiovisuales / Equipos de composición y presentación audiovisual / Proyectores y suministros"
918,69.261.400-3,Secretaria Comunal de Planificación,Camino a Melipilla 3295,Servicio de Laboratorio con Toma de Muestras,Padre Hurtado,Región Metropolitana de Santiago,3824-17-LQ22,85121800,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Laboratorios clínicos"
919,69.261.400-3,Direccion De Administracion Y Finanzas,Jose Luis Caro 1630 (exomil),COMPRA CAMAROTES Y COLCHONES ,Padre Hurtado,Región Metropolitana de Santiago,3825-47-L122,56101500,Muebles y mobiliario / Muebles de alojamiento / Muebles
920,69.201.000-0,Adquisiciones Municipalidad,COMERCIO #603 I MUNICIPALIDAD DE RÍO BUENO,HABILITACIÓN PLAZUELA EJERCITO LIBERTADOR,Río Bueno,Región de Los Ríos,3833-47-LP22,72131700,Servicios de construcción y mantenimiento / Construcción de edificios en general / Construcción de obras civiles y infraestructuras
921,69.090.600-7,Gestion Municipal,Plaza de Armas Nº 242,“AMPLIACION SISTEMA CCTV COMUNA DE SANTA CRUZ”,Santa Cruz,Región del Libertador General Bernardo O´Higgins,3838-80-LE22,46171600,"Equipos y suministros de defensa, orden público, protección y seguridad / Seguridad, vigilancia y detección / Equipo de vigilancia y detección"
922,69.100.400-7,Educación,Avda. Balmaceda 35,CONTRATACION SERVICIO DE BUSES SEGUNDO SEMESTRE ESCOLAR 2022,Rauco,Región del Maule ,3843-8-LE22,78111800,"Servicios de transporte, almacenaje y correo / Transporte de pasajeros / Transporte de pasajeros por carretera"
923,60.505.000-K,Depto.Comunicaciones,"Paseo Bulnes Nro.80, Oficina 108, piso 10.",CONTRATACION DE DIPLOMADO EN GESTION ESTRATEGICA DE LAS COMUNICACIONES,Santiago,Región Metropolitana de Santiago,3849-2-L122,86111500,"Educación, formación, entrenamiento y capacitación / Sistemas educativos complementarios / Aprendizaje a distancia"
924,69.090.600-7,Educacion Municipal,Avda. Gabriela Mistral Nº 470,EQUIPAMIENTO DE AUDIO ESCUELA LUIS OYARZUN PEÑA,Santa Cruz,Región del Libertador General Bernardo O´Higgins,3863-63-L122,52161500,"Muebles, accesorios, electrodomésticos y productos electrónicos / Equipos y accesorios audiovisuales / Equipos audiovisuales y de electrónica menor"
925,69.040.900-3,Departamento de  Salud,Carlos Galleguillos S/N,Compra medicamentos,Punitaqui,Región de Coquimbo ,3873-29-L122,51102300,Medicamentos y productos farmacéuticos / Medicamentos anti infecciosos / Medicamentos antivirales
